text,locale,variations,tags,severity,adjective,adverb,collapseDoubles,filterMode,noun,replacePhonetics,verb,definition,entryIgnores
totonicapán, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Honduras 
megga, no, meggas;megge;meggene;meggenes;megger;meggers, Microsoft;Vulgarity, medium, false, false, false, embeddable, true, true, false, Bitch
boubourse, fr, , Bullying, medium, true, true, true, embeddable, true, true, true, 
necrofilie, nl, , Sexual, high, false, false, true, nonEmbeddable, true, true, false, Necrophilia
megge, no, meggas;megge;meggene;meggenes;megger;meggers, Microsoft;Vulgarity, medium, false, false, false, embeddable, true, true, false, Bitch
prazer, pt, , Sexual, medium, false, false, true, embeddable, true, true, false, 
matança, pt, matança, Bullying;Harm-Abuse;Threats, medium, false, false, true, embeddable, false, true, true, kill, matata;matterhorn
dæven, no, dæffen;dæggern;dækelen;dæken;dællan;dæven;jækel;jæken;lucifer;mefisto;mefistofeles;æven, Vulgarity, medium, false, false, false, embeddable, true, false, false, devil
metiendome, es, a meter;introducela;introducemela;metanselo;metemelo;metetelo;metiendoles;metiendome;metiendote;meto, Sexual;Vulgarity, mild, false, false, true, embeddable, false, true, true, , prometer;prometo;prometí
前つき, ja, maetsuki;まえつき;マエツキ, Vulgarity, medium, false, false, true, embeddable, false, true, false, a criminal record; police; gangstar slang
ekskrement, no, , Vulgarity, high, false, false, false, embeddable, true, false, false, excrement
лохами, ru, лоха;лохам;лохами;лохи;лохов;лохом;лоху, Vulgarity, medium, false, false, true, exactMatch, true, true, false, 
ゴマすり, ja, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
smandrappata, it, , Vulgarity, high, false, false, true, nonEmbeddable, true, true, false, A woman who likes to fuck.
gachame, ja, gachame;ガチャメ, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, cross-eyed; derogatory
berkeley, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de California.
肉欲に飢えた, ja, nikiyokiniueta;にくよくにうえた;ニクヨクニウエタ, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, sexual appetite
plasseks, nl, plasseks;plassex, Vulgarity, medium, false, true, true, nonEmbeddable, false, true, false, Pissing
pissèrent, fr, pissa;pissai;pissaient;pissais;pissait;pissant;pissas;pissasse;pissassent;pissasses;pissassiez;pissassions;pissat;pisse;pissent;pissera;pisserai;pisseraient;pisserais;pisserait;pisseras;pisserez;pisseriez;pisserions;pisserons;pisseront;pissers;pisses;pissez;pissiez;pissions;pissons;pissâmes;pissâtes;pissèrent, Vulgarity, medium, false, false, false, nonEmbeddable, false, false, false, 
bibico, es, bibico, Religion, medium, true, false, true, embeddable, false, true, false, 
baní, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in República Dominicana
rexburg, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Idaho.
omame, ja, omame;おまめ;お豆さん;オマメ, Microsoft;Sexual;Vulgarity, medium, false, false, true, embeddable, false, true, false, bean/peas (literal); but can also mean nipples; contact beans
姦淫する, ja, kanin;かんいん;カンイン, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, commit adultery (with）
zazenkorogashi, ja, zazenkorogashi;ざぜんころがし;ザゼンコロガシ;座禅ころがし, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, A name of sex positions. (Traditional expression); the rolling zazen
matasen, es, maraba;mata;mataba;matabais;mataban;matabas;matamos;matan;matanza;matara;matarais;mataran;mataras;matare;matareis;mataremos;mataren;matares;matarme;mataron;matarpiamos;matará;matarás;mataré;mataréis;mataría;mataríais;matarían;matarías;matas;matase;mataseis;matasen;matases;mataste;matasteis;mate;matemos;maten;mates;matábamos;matáis;matáramos;matáremos;matás;matásemos;maté;matéis;mató, Harm-Abuse, medium, false, false, true, embeddable, true, true, true, , matata;matterhorn
عيرو, ar, 3ere;3ero;3yar;3yora;عيار;عيرو;عيري;عيورة, Sexual;Vulgarity, high, false, false, false, embeddable, false, false, false, dick
عيري, ar, 3ere;3ero;3yar;3yora;عيار;عيرو;عيري;عيورة, Sexual;Vulgarity, high, false, false, false, embeddable, false, false, false, dick
blotte, no, , Sexual, high, false, false, false, embeddable, false, false, true, exposing oneself
parisiennes, es, advance;american jean's;b&h;baronet;belmont;cachaspirina;café crème holandeses;capri;capstan navy cut;chestrefield;cigarrillo;commanders;derby;du maurier;el huasito;embassy;eve;export;export”a”;faros;gitannes;gold coast;habano;john player & sons;kent;kools;l&m;latino;le mans;liberty;liggett select;lucky strike;mayfair;newport;newral;pall mall;parisiennes;parliament;peter stuyvesant;pitillo;prelude;puro;regal;rodeo;supremos;tigres;viceroy;winston, Alcohol-Drug, mild, false, false, true, embeddable, true, true, false, , peter pan
asesinar, es, asesinaré;asesinato;asesino;femicidio;genocidio;homicidio, Threats, medium, true, false, true, embeddable, false, true, true, 
gosar, pt, , Sexual, medium, false, false, true, embeddable, false, true, true, 
kosciusko, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Misisipi.
pr0n, da, , Sexual, high, false, false, false, exactMatch, true, true, false, pr0n
riippuvuus, fi, , Alcohol-Drug, mild, false, false, true, embeddable, true, true, false, dependency; addiction
isanti, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Minnesota.
eseltiss, no, , Microsoft;Vulgarity, medium, false, false, false, embeddable, true, true, false, 
mater, fr, maté, Sexual, medium, true, true, true, nonEmbeddable, true, true, true, 
イタこう, ja, itakou;イタこう;イタコウ;イタ公, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, Italian; derogatory
toluca, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in México
mates, es, maraba;mata;mataba;matabais;mataban;matabas;matamos;matan;matanza;matara;matarais;mataran;mataras;matare;matareis;mataremos;mataren;matares;matarme;mataron;matarpiamos;matará;matarás;mataré;mataréis;mataría;mataríais;matarían;matarías;matas;matase;mataseis;matasen;matases;mataste;matasteis;mate;matemos;maten;mates;matábamos;matáis;matáramos;matáremos;matás;matásemos;maté;matéis;mató, Harm-Abuse, medium, false, false, true, embeddable, true, true, true, , matata;matterhorn
maten, es, maraba;mata;mataba;matabais;mataban;matabas;matamos;matan;matanza;matara;matarais;mataran;mataras;matare;matareis;mataremos;mataren;matares;matarme;mataron;matarpiamos;matará;matarás;mataré;mataréis;mataría;mataríais;matarían;matarías;matas;matase;mataseis;matasen;matases;mataste;matasteis;mate;matemos;maten;mates;matábamos;matáis;matáramos;matáremos;matás;matásemos;maté;matéis;mató, Harm-Abuse, medium, false, false, true, embeddable, true, true, true, , matata;matterhorn
анальная, ru, анальна;анальная;анальное;анальной;анальному;анальны;анальные;анальный;анальным;анальными, Vulgarity, severe, true, false, true, exactMatch, false, true, false, 
salidas, es, salidas;salido, Sexual, medium, false, false, true, embeddable, false, true, false, 
d'iberville, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Misisipi.
こじき, ja, kojiki;こじき;コジキ, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, beggar; homeless person; derogatory
ugashik, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alaska.
matases, es, maraba;mata;mataba;matabais;mataban;matabas;matamos;matan;matanza;matara;matarais;mataran;mataras;matare;matareis;mataremos;mataren;matares;matarme;mataron;matarpiamos;matará;matarás;mataré;mataréis;mataría;mataríais;matarían;matarías;matas;matase;mataseis;matasen;matases;mataste;matasteis;mate;matemos;maten;mates;matábamos;matáis;matáramos;matáremos;matás;matásemos;maté;matéis;mató, Harm-Abuse, medium, false, false, true, embeddable, true, true, true, , matata;matterhorn
gøb, da, , Weapons, medium, false, false, false, nonEmbeddable, true, true, false, gun
haulikko, fi, , Weapons, medium, false, false, true, embeddable, true, true, false, shotgun
lgbts, pt, , Sexual, medium, false, false, true, embeddable, true, true, false, 
hinesville, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Georgia.
足を洗う, ja, ashiwoarau;あしをあらう, Vulgarity, medium, false, false, true, embeddable, false, true, false, literally means washing feet; but can also mean washing hands of dirty business ; gangstar
ジゴクヘオチロ, ja, jigokueochiro;じこくへおちろ;ジゴクヘオチロ, Microsoft;Vulgarity, high, false, false, true, embeddable, false, true, false, Go to hell
pisseras, fr, pissa;pissai;pissaient;pissais;pissait;pissant;pissas;pissasse;pissassent;pissasses;pissassiez;pissassions;pissat;pisse;pissent;pissera;pisserai;pisseraient;pisserais;pisserait;pisseras;pisserez;pisseriez;pisserions;pisserons;pisseront;pissers;pisses;pissez;pissiez;pissions;pissons;pissâmes;pissâtes;pissèrent, Vulgarity, medium, false, false, false, nonEmbeddable, false, false, false, 
せいしんいじょう, ja, seishinijou;せいしんいじょう;セイシンイジョウ, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, pyschosis; derogatory
campbridge, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, City in Canadá
hasshisshi, ja, hasshisshi;ハッシッシ, Alcohol-Drug, high, false, false, true, embeddable, false, true, false, cannabis resin
バクニュウ, ja, bakunyu;ばくにゅう;バクニュウ, Microsoft;Sexual;Vulgarity, severe, false, false, true, embeddable, false, true, false, Huge tits; Slang
pisserai, fr, pissa;pissai;pissaient;pissais;pissait;pissant;pissas;pissasse;pissassent;pissasses;pissassiez;pissassions;pissat;pisse;pissent;pissera;pisserai;pisseraient;pisserais;pisserait;pisseras;pisserez;pisseriez;pisserions;pisserons;pisseront;pissers;pisses;pissez;pissiez;pissions;pissons;pissâmes;pissâtes;pissèrent, Vulgarity, medium, false, false, false, nonEmbeddable, false, false, false, 
キョコン, ja, kyokon;きょこん;キョコン, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, big dick; giant roots
老婆, ja, rouba;ろうば;ロウバ, Bigotry-Racism, medium, false, false, true, embeddable, false, true, false, old lady
boludez, es, boludez, Disney, medium, false, false, true, embeddable, true, true, false, 
tant, ar, 6an6;6an6at;tant;tantat;طنطات, Sexual;Vulgarity, medium, false, false, false, embeddable, false, false, false, gay, constantine
お猪口, ja, ochoko;おちょこ;オチョコ, Microsoft;Sexual;Vulgarity, medium, false, false, true, embeddable, false, true, false, sake cup;  but can also mean vagina. (Localized dialect); blown inside
seligman, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Arizona.
mekkachi, ja, mekkachi;メカッチ, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, blind person; derogatory
insultar, es, ario;arrivista;asshole;balurdo;bastardo;bebota;befa;bitch;blade;blenorrea;bobita;bobito;bode;bofe;boludito;borrero;bostero;braguetero;broca;bruto;buey;bugarrón;cabrado;cacreca;cafiche;cagado;cagueta;cagón;calato;carechimba;castrado;cerda;cerdo;cerote;chacha;chacho;chafalote;chaira;chancha;chanchita;chancho;chcuhumeca;chichona;chimar;chirrete;chirri;chivo;chocote;cholo;choncha;choncho;chopo;choro;chucha;chucho;chuchumeca;chuco;chumino;chunchurria;chupete;cipotón;cochón;colero;comemierda;corroncho;descojono;desgraciado;desmadrado;dot;dxk;déspota;enano;escoria;estúpido;fachita;fea;felpudita;feo;firro;fofa;fofo;fregado;frijolero;fuck;fundillo;gabacho;gamin;garnufia;gigolo;golli;golly;gonochachurria;gonochanchurria;gorda;gordo;gorsovia;greengo;gringo;guaca;guache;guacho;guanajo;guano;guevon;herofilo;hinchapelotas;hocicón;huacha;huachos;huevada;iguazo;imbecil;inepto;infradotado;inga tu;insultar;insultos;jaina;lambehuevos;lamehuevos;lechera;lechero;lechona;lechón;limada;lujuria;lujurioso;maldito;malnacida;malnacido;maniaco;marrano;marranoa;menso;mocha;mocho;mocoso;moro;naca;nalgas;negro;nigger;ogt;ouerco;pacaya;papanatas;pargo;partes nobles;pashpa;pechoca;pelotudo;pepa;perverso;pesquesuda;petiso;pichurria;piojoso;piricuaro;pirula;pisto;pitaya;plebe;pocho;pogo;potorro;puerca;puerco;punga;putón;puñetero;rata;retrasado;rosquero;shit;sinfiate;sisimite;sorcho;soreco;soreta;sorete;soretear;suato;subnormal;sucia;síndrome de down;tayudo;tetona;tolete;tonta;tontita;tontito;tonto;troncho;trunco;tungo;turro;uache;uacho;vergajo;wache;wey;wogg;yegua;yesco;zopenco;zorrón;ñanga;ñero, Bullying;Microsoft, medium, false, false, true, embeddable, true, true, true, , echo;orro;syndrome;síndrome;tonto
bocchinara, it, , Vulgarity, high, false, false, true, nonEmbeddable, true, true, false, "A promiscuous woman, woman who likes to give blowjobs"
ぶらく, ja, buraku;ぶらく;ブラク, Bigotry-Racism, high, false, false, true, embeddable, false, true, false, hamlet; low level living area; derogatory
だっぷん, ja, dappun;だっぷん;ダップン, Vulgarity, medium, false, false, true, embeddable, false, true, false, defacation; bowel movement
καριόλα, el, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
millbrook, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alabama.
gulkana, es, , Places, medium, false, false, false, nonEmbeddable, false, false, false, Ciudad de Alaska.
bank, de, , PII, medium, false, false, true, exactMatch, true, true, false, 
gozado, pt, gozado;gozando;gozei, Sexual, high, false, false, true, embeddable, true, true, false, Portuguese for sperm
potenrammer, nl, , Vulgarity, high, false, false, true, nonEmbeddable, true, true, false, Gay bashers
potenrammen, nl, , Vulgarity, high, false, false, true, nonEmbeddable, false, true, true, Gay bashing
下げまん, ja, sageman;さげまん;さげマン;サゲまん;サゲマン;下げマン, Microsoft;Vulgarity, medium, false, false, true, embeddable, false, true, false, A woman who brings bad luck to her husband; Slang
spasseres, da, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
conchadetumadre, es, concha;conchaetumadre;conchatumadre, Disney, medium, false, false, true, embeddable, false, true, false, 
pelusa, es, peluda;peludita;pelusa, Sexual, medium, true, false, true, embeddable, false, true, false, 
spasseren, da, , Microsoft, medium, false, false, true, embeddable, false, true, false, 
maetsuki, ja, maetsuki;まえつき;マエツキ, Vulgarity, medium, false, false, true, embeddable, false, true, false, a criminal record; police; gangstar slang
締め込み千鳥, ja, shimekomichidori;しめこみちどり;しめこみ千鳥;シメコミチドリ;締め込み千鳥, Microsoft;Sexual;Vulgarity, severe, false, false, true, embeddable, false, true, false, A name of sex positions. (Traditional expression); included plover
深山本手, ja, miyamahonte;みやまほんて;ミヤマホンテ, Microsoft;Sexual;Vulgarity, high, false, false, true, embeddable, false, true, false, A name of sex positions. (Traditional expression); mountains of the hand
ácidos, es, alcaloide;alucinógenas;alucinógenos;amp;anabolizantes;antidepresivo;apaleado;barbitúricos;bareto;benzodiazopines;bichote;buco;buprenorfina;burrero;burundanga;calmante;candy coated chaos;canelo;cannabis;canuto;ccc;chicha;chute;coc;coca;cocaina;colacao;dayquil;dex;disolventes;drogas;escopolamina;esteroides;farla;farlopa;faso;flufi;ganjeros;gena;grifa;hachís;heroina;heroína;hierba;hongo;jaco;jalabaca;joint;kenke;ketamina;lsd;mai;maka;manteca;mariguana;maruja;metadona;metilfenidato;mezcladullo;milonga;mula;nyquil;opi;paco;parafina;pase;pastillas;pastillitas;perico;perolo;pertussin;peta;petardo;pichu;polen;polvo;polvo blanco;porros;poxi;poxipol;poxiran;pusa;red devils;robo-dots;robo-fry;robo-tripping;sdafed;somnifero;somñifero;speedbal;tabaco;trabado;tripi;triple c;truja;trócola;tussafed;weed;yeyo;zarpa;ácido;ácidos;éxtasis, Alcohol-Drug, medium, false, false, true, embeddable, true, true, false, drugs, arlo;meet;mufasa;mulan;naboo;zootopia
