Word,Match Type,Language,Type,Severity,Substring Match,Language,Type,Severity,Substring Match,...
minecraft&spiralknightsfan,not_exact,,,,alk,en,Alcohol-Drug,mild
TheKarn95,not_exact,,,,hek,en,Bullying,mild
speedcar522,not_exact,,,,pee,en,Vulgarity,mild
Alexander11626,not_exact,,,,ale,en,Alcohol-Drug,mild
mikeyswag1,not_exact,,,,swag,en,Disney,none
Jay Spencer Walker,not_exact,,,,alk,en,Alcohol-Drug,mild,ay,en,Disney,mild
flame boy360,not_exact,,,,flame,en,Microsoft;Vulgarity,mild
theslamattack,not_exact,,,,ck,en,Disney,mild
willyster123456,not_exact,,,,willy,en,Sexual,mild
360 flame boy,not_exact,,,,flame,en,Microsoft;Vulgarity,mild
nick fosher,not_exact,,,,ck,en,Disney,mild
MrPandaMan7301,not_exact,,,,panda,en,Disney,none
nduwimana,not_exact,,,,ana,en,Sexual,mild
StephenStudios,not_exact,,,,stud,en,Disney;Sexual,mild
JalenStarkey,not_exact,,,,ale,en,Alcohol-Drug,mild
Butch11290,not_exact,,,,butch,en,Vulgarity,mild
linnogalex,not_exact,,,,ale,en,Alcohol-Drug,mild
legoturkey,not_exact,,,,turkey,en,Vulgarity,mild
r17may,not_exact,,,,ay,en,Disney,mild
taylorerin46,not_exact,,,,ay,en,Disney,mild
kittykaty2003,not_exact,,,,kit,en,Grooming;Sexual,mild
kittykaty9026,not_exact,,,,kit,en,Grooming;Sexual,mild
bluebarkerbro,not_exact,,,,bar,en,Bullying,mild
Ang̩lica,not_exact,,,,lic,en,Sexual,mild
AnnJanae180,not_exact,,,,ana,en,Sexual,mild
Girlyracer968,not_exact,,,,irl,en,Grooming;PII,mild
HAYDEN12345LIGHTBULB,not_exact,,,,ay,en,Disney,mild
santi388,not_exact,,,,anti,en,Disney,mild
Flicks90,not_exact,,,,lick,en,Sexual,mild,flick,en,Vulgarity,mild,lic,en,Sexual,mild,ck,en,Disney,mild
jayjaysummerslam,not_exact,,,,ay,en,Disney,mild
nickerdoodie,not_exact,,,,ck,en,Disney,mild,die,en,Disney;Harm-Abuse;Threats,mild
blackmony,not_exact,,,,ck,en,Disney,mild
BlakeBiesecker,not_exact,,,,ck,en,Disney,mild
killerdog124,not_exact,,,,kil,en,Bullying,mild,dog,en,Vulgarity,mild,killer,en,Bullying,mild,kill,en,Bullying,mild
22bush,not_exact,,,,bush,en,Sexual,mild
GodShrimpTaco,not_exact,,,,taco,en,Disney,none
Backflip567,not_exact,,,,ck,en,Disney,mild
aleavatarthe 9,not_exact,,,,ale,en,Alcohol-Drug,mild
savana143me,not_exact,,,,ana,en,Sexual,mild
goofyrocks,not_exact,,,,goof,en,Vulgarity,mild,ck,en,Disney,mild
Sapphene,not_exact,,,,sap,en,Vulgarity,mild
firebomb2345,not_exact,,,,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
kitty loveryl,not_exact,,,,kit,en,Grooming;Sexual,mild
valendiazmarinari10,not_exact,,,,ale,en,Alcohol-Drug,mild
prettykitty94,not_exact,,,,kit,en,Grooming;Sexual,mild
CaptainShanklez,not_exact,,,,shank,en,Vulgarity,mild
reyspanky2002,not_exact,,,,spank,en,Bullying;Grooming;Sexual,mild
Swagger1234,not_exact,,,,swag,en,Disney,none
jacobpatrickjohn,not_exact,,,,ck,en,Disney,mild
YanaAhhhsome,not_exact,,,,ana,en,Sexual,mild
icecreamcakes12,not_exact,,,,cream,en,Sexual,mild
Davidsbabyg1rl,not_exact,,,,baby,en,Grooming,mild
jaymoney111,not_exact,,,,ay,en,Disney,mild
buzz swirlpop,not_exact,,,,irl,en,Grooming;PII,mild
footballgirl12,not_exact,,,,irl,en,Grooming;PII,mild
nickstersmama,not_exact,,,,ck,en,Disney,mild
cutekittykat512,not_exact,,,,kit,en,Grooming;Sexual,mild
daylonduncan,not_exact,,,,ay,en,Disney,mild
ZackSwifter159,not_exact,,,,ck,en,Disney,mild
ChittyX2Bangx2,not_exact,,,,bang,en,Sexual;Vulgarity,mild
drumchick11,not_exact,,,,rum,en,Alcohol-Drug,mild,hick,en,Bigotry-Racism,mild,ck,en,Disney,mild
statebaby11,not_exact,,,,baby,en,Grooming,mild
jakethesnake05,not_exact,,,,snake,en,Disney;Sexual,mild
iancriantivo,not_exact,,,,anti,en,Disney,mild
Disneygirl123,not_exact,,,,irl,en,Grooming;PII,mild
hoolajjang,not_exact,,,,hoo,en,Vulgarity,mild
girl10144,not_exact,,,,irl,en,Grooming;PII,mild
Santi123456789,not_exact,,,,anti,en,Disney,mild
pooe22,not_exact,,,,poo,en,Vulgarity,mild
zulnurain,not_exact,,,,ln,en,Disney,none
mckclay1,not_exact,,,,ck,en,Disney,mild,ay,en,Disney,mild
TheRodriis,not_exact,,,,rod,en,Sexual,mild
klsecker20,not_exact,,,,ck,en,Disney,mild
Caleb70714,not_exact,,,,ale,en,Alcohol-Drug,mild
pewdiepiessj5,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
erin1993,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
rumoskiantek,not_exact,,,,rum,en,Alcohol-Drug,mild
ckio213,not_exact,,,,ck,en,Disney,mild
lilnotloc21,not_exact,,,,ln,en,Disney,none
monkeydoo07,not_exact,,,,monkey,en,Vulgarity,mild
alexelmejordelmundo,not_exact,,,,ale,en,Alcohol-Drug,mild
Jayden_2012,not_exact,,,,ay,en,Disney,mild
diamondgirl2121,not_exact,,,,irl,en,Grooming;PII,mild
cheeseball777,not_exact,,,,ees,en,Alcohol-Drug,mild
stellagray,not_exact,,,,gray,en,Disney,mild,ay,en,Disney,mild
Pop girl6789,not_exact,,,,irl,en,Grooming;PII,mild
FrogORubber,not_exact,,,,rub,en,Sexual,mild
skilly8,not_exact,,,,kil,en,Bullying,mild,kill,en,Bullying,mild
the rocking smith,not_exact,,,,ck,en,Disney,mild
daniel pigg,not_exact,,,,pig,en,Vulgarity,mild
makayla  quen,not_exact,,,,ay,en,Disney,mild
the next renegade,not_exact,,,,neg,en,Disney,none
alice12345678910,not_exact,,,,lic,en,Sexual,mild
haydenjako1707,not_exact,,,,ay,en,Disney,mild
deadly flare123,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
Barbadosx,not_exact,,,,bar,en,Bullying,mild
shootingsunter,not_exact,,,,hoo,en,Vulgarity,mild
AlexP517609,not_exact,,,,ale,en,Alcohol-Drug,mild
grumpyglump10,not_exact,,,,rum,en,Alcohol-Drug,mild
reannashealey,not_exact,,,,ale,en,Alcohol-Drug,mild
disneyrocks,not_exact,,,,ck,en,Disney,mild
potyelnene,not_exact,,,,ln,en,Disney,none
bobarhett13,not_exact,,,,bar,en,Bullying,mild
AlexanderGM133,not_exact,,,,ale,en,Alcohol-Drug,mild
Nickstar111,not_exact,,,,ck,en,Disney,mild
Shekken,not_exact,,,,hek,en,Bullying,mild
countygirl!*****,not_exact,,,,irl,en,Grooming;PII,mild
Sgt Rayy,not_exact,,,,ay,en,Disney,mild
alexandmas,not_exact,,,,ale,en,Alcohol-Drug,mild
JLNPiva9498,not_exact,,,,ln,en,Disney,none
cbrown1987,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
12222dog,not_exact,,,,dog,en,Vulgarity,mild
jays777,not_exact,,,,ay,en,Disney,mild
The_Hook,not_exact,,,,hoo,en,Vulgarity,mild
erickpower28,not_exact,,,,ck,en,Disney,mild
Kayshar,not_exact,,,,ay,en,Disney,mild
aimeebug123,not_exact,,,,aim,en,PII,mild
appleseed73,not_exact,,,,seed,en,Sexual,mild
AlexSparrow1808,not_exact,,,,ale,en,Alcohol-Drug,mild
cap pig,not_exact,,,,pig,en,Vulgarity,mild
JessicaGirl23,not_exact,,,,irl,en,Grooming;PII,mild
kaytheasome,not_exact,,,,ay,en,Disney,mild
BestPlayerEva12,not_exact,,,,ay,en,Disney,mild
Eva-May,not_exact,,,,ay,en,Disney,mild
jupoledance,not_exact,,,,pole,en,Disney;Sexual,mild
psychoblackcat,not_exact,,,,ck,en,Disney,mild
ssaulnet,not_exact,,,,ln,en,Disney,none
TNT crazy mama,not_exact,,,,tnt,en,Disney;Harm-Abuse,mild
ousmanecisse,not_exact,,,,sse,en,Disney;Sexual,mild
Hicks64,not_exact,,,,hick,en,Bigotry-Racism,mild,ck,en,Disney,mild
willy-boyz,not_exact,,,,willy,en,Sexual,mild
rodricci,not_exact,,,,rod,en,Sexual,mild
AmberSadie10,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
swag575,not_exact,,,,swag,en,Disney,none
Baroquen131,not_exact,,,,bar,en,Bullying,mild
UNIUNIRAYO,not_exact,,,,ay,en,Disney,mild
Ayekatlin,not_exact,,,,ay,en,Disney,mild
MasterDrum7,not_exact,,,,rum,en,Alcohol-Drug,mild
Janalfw,not_exact,,,,ana,en,Sexual,mild
kitty913123,not_exact,,,,kit,en,Grooming;Sexual,mild
Swimswagger8,not_exact,,,,swag,en,Disney,none
88mayra88,not_exact,,,,ay,en,Disney,mild
CaptianJack1074,not_exact,,,,ck,en,Disney,mild
Darwings,not_exact,,,,darwin,en,Vulgarity,mild
dbarr0802,not_exact,,,,bar,en,Bullying,mild
AmandaPanda2002,not_exact,,,,panda,en,Disney,none
babygirl2217,not_exact,,,,irl,en,Grooming;PII,mild,baby,en,Grooming,mild
alana0325,not_exact,,,,ana,en,Sexual,mild
pyrotool,not_exact,,,,tool,en,Vulgarity,mild
CAITAAAY,not_exact,,,,ay,en,Disney,mild
Timtamtay,not_exact,,,,ay,en,Disney,mild
Gray Fullmetal,not_exact,,,,gray,en,Disney,mild,ay,en,Disney,mild
infinityrock$,not_exact,,,,ck,en,Disney,mild
Avengers_Assemble,not_exact,,,,sse,en,Disney;Sexual,mild
alexneal,not_exact,,,,ale,en,Alcohol-Drug,mild
Panda0906,not_exact,,,,panda,en,Disney,none
Kmock0103,not_exact,,,,ck,en,Disney,mild
Alkall,not_exact,,,,alk,en,Alcohol-Drug,mild
ms.rocky,not_exact,,,,ck,en,Disney,mild
siamesecatlover3,not_exact,,,,siam,en,Disney;PII,mild
rbrodsky06,not_exact,,,,rod,en,Sexual,mild
ckline03,not_exact,,,,ck,en,Disney,mild
mickey m25,not_exact,,,,ck,en,Disney,mild
AnimalCrackers,not_exact,,,,cracker,en,Bigotry-Racism,mild,ck,en,Disney,mild
Fraleon_00,not_exact,,,,ale,en,Alcohol-Drug,mild
ellalena jane,not_exact,,,,ale,en,Alcohol-Drug,mild
Barrycdog,not_exact,,,,bar,en,Bullying,mild,dog,en,Vulgarity,mild
zacklt3099,not_exact,,,,ck,en,Disney,mild
SquishyPig421,not_exact,,,,pig,en,Vulgarity,mild
Connorntrucks,not_exact,,,,ck,en,Disney,mild
hendrick88,not_exact,,,,ck,en,Disney,mild
kaycie12*,not_exact,,,,ay,en,Disney,mild
Mara Jade Skywalker,not_exact,,,,alk,en,Alcohol-Drug,mild
kay1kay45,not_exact,,,,ay,en,Disney,mild
Jack.S,not_exact,,,,ck,en,Disney,mild
poorvika224,not_exact,,,,poo,en,Vulgarity,mild
Brocksta01,not_exact,,,,ck,en,Disney,mild
KenKay,not_exact,,,,ay,en,Disney,mild
tinack998,not_exact,,,,ck,en,Disney,mild
500daysoftianna,not_exact,,,,ay,en,Disney,mild
buckeyes109,not_exact,,,,ck,en,Disney,mild
DragonSlayer11,not_exact,,,,ay,en,Disney,mild
dlbomber1,not_exact,,,,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
HaleyIncredible,not_exact,,,,ale,en,Alcohol-Drug,mild
atomic awesome soldier,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
masonjayden123,not_exact,,,,ay,en,Disney,mild
ricky_dc,not_exact,,,,ck,en,Disney,mild
jayden2346,not_exact,,,,ay,en,Disney,mild
AugustoVenegas,not_exact,,,,neg,en,Disney,none
barca189,not_exact,,,,bar,en,Bullying,mild
dizneygeek21,not_exact,,,,geek,en,Vulgarity,mild
monstrodias,not_exact,,,,rod,en,Sexual,mild
kisser98,not_exact,,,,sse,en,Disney;Sexual,mild,kiss,en,Grooming;Sexual,mild
kisser67,not_exact,,,,sse,en,Disney;Sexual,mild,kiss,en,Grooming;Sexual,mild
Alejatikis,not_exact,,,,ale,en,Alcohol-Drug,mild
Lostgirl14,not_exact,,,,irl,en,Grooming;PII,mild
feedback1716,not_exact,,,,ck,en,Disney,mild
alexandro940,not_exact,,,,ale,en,Alcohol-Drug,mild
mickeymous rocks,not_exact,,,,ck,en,Disney,mild
rckergirl,not_exact,,,,irl,en,Grooming;PII,mild,ck,en,Disney,mild
asap,not_exact,,,,sap,en,Vulgarity,mild
lovezayn123,not_exact,,,,ay,en,Disney,mild
robombom,not_exact,,,,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
profvalenzuela,not_exact,,,,ale,en,Alcohol-Drug,mild
LESLEYDENISSE,not_exact,,,,sse,en,Disney;Sexual,mild
darkopal2000,not_exact,,,,pal,en,Grooming,mild
kikilou200203,not_exact,,,,kil,en,Bullying,mild
MAHAGE,not_exact,,,,hag,en,Bullying,mild
Jay-ar,not_exact,,,,ay,en,Disney,mild
Caterpillarjosh,not_exact,,,,pill,en,Alcohol-Drug,mild
UAETeen,not_exact,,,,teen,en,Disney;Sexual,mild
JRaiderWolkows,not_exact,,,,raid,en,Disney,mild
litteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosedislitteen,not_exact,,,,teen,en,Disney;Sexual,mild
gc3plteen,not_exact,,,,teen,en,Disney;Sexual,mild
Argen1Teen,not_exact,,,,teen,en,Disney;Sexual,mild
roseindiateen,not_exact,,,,teen,en,Disney;Sexual,mild
gc3peruteen,not_exact,,,,teen,en,Disney;Sexual,mild
czechteen,not_exact,,,,teen,en,Disney;Sexual,mild
czechteen2,not_exact,,,,teen,en,Disney;Sexual,mild
princess peanut,not_exact,,,,nut,en,Vulgarity,mild
aus teen 1,not_exact,,,,teen,en,Disney;Sexual,mild
roseiceteen,not_exact,,,,teen,en,Disney;Sexual,mild
piletonga,not_exact,,,,tonga,en,Disney,none
IzaakNick,not_exact,,,,ck,en,Disney,mild
teenBel,not_exact,,,,teen,en,Disney;Sexual,mild
gceromianap,not_exact,,,,ana,en,Sexual,mild
germanteen,not_exact,,,,teen,en,Disney;Sexual,mild
gc3romianat,not_exact,,,,ana,en,Sexual,mild
germanteen2,not_exact,,,,teen,en,Disney;Sexual,mild
rosejapanadult,not_exact,,,,ana,en,Sexual,mild
rosejapanteen,not_exact,,,,teen,en,Disney;Sexual,mild
BelTeen1,not_exact,,,,teen,en,Disney;Sexual,mild
Denmark Teen2,not_exact,,,,teen,en,Disney;Sexual,mild
rosekoreateen,not_exact,,,,teen,en,Disney;Sexual,mild
EstoniaTeen,not_exact,,,,teen,en,Disney;Sexual,mild
rosekuwaitteen,not_exact,,,,teen,en,Disney;Sexual,mild
Brazteen,not_exact,,,,teen,en,Disney;Sexual,mild
roseluxteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosemexicoteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosemalaysiaadult,not_exact,,,,ay,en,Disney,mild
rosemalaysiateen,not_exact,,,,teen,en,Disney;Sexual,mild,ay,en,Disney,mild
rosenicteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosenethteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosenewzteen,not_exact,,,,teen,en,Disney;Sexual,mild
rosepanadult,not_exact,,,,ana,en,Sexual,mild
JackSchop,not_exact,,,,ck,en,Disney,mild
rosepanteen,not_exact,,,,teen,en,Disney;Sexual,mild
haydoo100,not_exact,,,,ay,en,Disney,mild
captainjacktonto,not_exact,,,,ck,en,Disney,mild
JAYSONROD112,not_exact,,,,rod,en,Sexual,mild,ay,en,Disney,mild
SpainTeen,not_exact,,,,teen,en,Disney;Sexual,mild
FinlandTeen,not_exact,,,,teen,en,Disney;Sexual,mild
TheDiegoA,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
FranceTeen,not_exact,,,,teen,en,Disney;Sexual,mild
UKTeen,not_exact,,,,teen,en,Disney;Sexual,mild
Blackop99,not_exact,,,,ck,en,Disney,mild
greeceteen,not_exact,,,,teen,en,Disney;Sexual,mild
HKTeen,not_exact,,,,teen,en,Disney;Sexual,mild
Loralee74,not_exact,,,,ale,en,Alcohol-Drug,mild
gc3SAp,not_exact,,,,sap,en,Vulgarity,mild
santistich,not_exact,,,,anti,en,Disney,mild
gc3turkeyp,not_exact,,,,turkey,en,Vulgarity,mild
gc3turkeyt,not_exact,,,,turkey,en,Vulgarity,mild
HondurasTeen,not_exact,,,,teen,en,Disney;Sexual,mild
croatiaTeen,not_exact,,,,teen,en,Disney;Sexual,mild
HungaryTeen,not_exact,,,,teen,en,Disney;Sexual,mild
indonesiaTeen,not_exact,,,,teen,en,Disney;Sexual,mild
IrelandTeen,not_exact,,,,teen,en,Disney;Sexual,mild
smoshykitty,not_exact,,,,kit,en,Grooming;Sexual,mild
israelteen,not_exact,,,,teen,en,Disney;Sexual,mild
jackson3127,not_exact,,,,ck,en,Disney,mild
Myduck14,not_exact,,,,ck,en,Disney,mild
santacorexs,not_exact,,,,taco,en,Disney,none
alexiarosa10,not_exact,,,,ale,en,Alcohol-Drug,mild
Disneyfayn,not_exact,,,,ay,en,Disney,mild
JaymeB,not_exact,,,,ay,en,Disney,mild
marcking12,not_exact,,,,ck,en,Disney,mild
LoneRanger2013,not_exact,,,,loner,en,Bullying;Harm-Abuse,mild
Nickstar000001,not_exact,,,,ck,en,Disney,mild
deadblow,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
LiLRUCKUS_616,not_exact,,,,ck,en,Disney,mild
magicmoondog,not_exact,,,,dog,en,Vulgarity,mild
alex13004,not_exact,,,,ale,en,Alcohol-Drug,mild
yomonkey1039,not_exact,,,,monkey,en,Vulgarity,mild
grossem,not_exact,,,,sse,en,Disney;Sexual,mild
FlyingPigy2009,not_exact,,,,pig,en,Vulgarity,mild
hockey#8,not_exact,,,,ck,en,Disney,mild
danilobski,not_exact,,,,lob,en,Vulgarity,mild
rebuck6261,not_exact,,,,ck,en,Disney,mild
liljackie42,not_exact,,,,ck,en,Disney,mild
magirls,not_exact,,,,irl,en,Grooming;PII,mild
XXXDIEGOXXX360,not_exact,,,,xxx,en,Vulgarity,mild,die,en,Disney;Harm-Abuse;Threats,mild
rubes13579,not_exact,,,,rub,en,Sexual,mild
JJWalker76,not_exact,,,,alk,en,Alcohol-Drug,mild
AdventureGirl1,not_exact,,,,irl,en,Grooming;PII,mild
skellington105,not_exact,,,,kell,en,Bullying,mild
hothead123,not_exact,,,,hot,en,Sexual,mild
Jaypeazy1,not_exact,,,,ay,en,Disney,mild
swaggforever23,not_exact,,,,swag,en,Disney,none
bottompoo,not_exact,,,,poo,en,Vulgarity,mild
vale perez,not_exact,,,,ale,en,Alcohol-Drug,mild
gruntslayered,not_exact,,,,ay,en,Disney,mild
maxer3214,not_exact,,,,axe,en,Violence,mild
koala is da bomb,not_exact,,,,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
bartonjo,not_exact,,,,bar,en,Bullying,mild
HoooooChun,not_exact,,,,hoo,en,Vulgarity,mild
palaciosfamily76,not_exact,,,,pal,en,Grooming,mild
BaronVonMidget,not_exact,,,,bar,en,Bullying,mild
Baron Von Midget,not_exact,,,,bar,en,Bullying,mild
SherriPanda,not_exact,,,,panda,en,Disney,none
Mrs.Puff,not_exact,,,,puff,en,Alcohol-Drug;Bullying,mild
alexrouf,not_exact,,,,ale,en,Alcohol-Drug,mild
jayburn33,not_exact,,,,ay,en,Disney,mild
sarabara11111,not_exact,,,,arab,en,Bigotry-Racism,mild,bar,en,Bullying,mild
CreativeRedneck,not_exact,,,,ck,en,Disney,mild
Alexia103106,not_exact,,,,ale,en,Alcohol-Drug,mild
njbuck,not_exact,,,,ck,en,Disney,mild
RodrigoL43,not_exact,,,,rod,en,Sexual,mild
beyromance,not_exact,,,,romance,en,Sexual,mild
Palooka24,not_exact,,,,palooka,en,Vulgarity,mild,pal,en,Grooming,mild
lucanator1027,not_exact,,,,ana,en,Sexual,mild
Tricktastic,not_exact,,,,ck,en,Disney,mild
superalexander,not_exact,,,,ale,en,Alcohol-Drug,mild
deadea53,not_exact,,,,dead,en,Disney;Harm-Abuse;Threats,mild
Luckypom,not_exact,,,,ck,en,Disney,mild
dievalmathi1216,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
TAKITOMIX,not_exact,,,,kit,en,Grooming;Sexual,mild
Nicky0f3,not_exact,,,,ck,en,Disney,mild
taylororp,not_exact,,,,ay,en,Disney,mild
caleb020,not_exact,,,,ale,en,Alcohol-Drug,mild
dorothypeets,not_exact,,,,pee,en,Vulgarity,mild
that_creepy_princess,not_exact,,,,creep,en,Vulgarity,mild
Kylemesser13,not_exact,,,,sse,en,Disney;Sexual,mild
I<3jackskeleton,not_exact,,,,ck,en,Disney,mild
CarolinaGirl843,not_exact,,,,irl,en,Grooming;PII,mild
nosenick,not_exact,,,,ck,en,Disney,mild
minjacker,not_exact,,,,ck,en,Disney,mild
KIlcisin,not_exact,,,,kil,en,Bullying,mild
the bomb561!!!!!!!!,not_exact,,,,bomb,en,Harm-Abuse;Threats,mild,bom,en,Harm-Abuse;Threats,mild
liyahpooh143,not_exact,,,,poo,en,Vulgarity,mild
kittyprettya,not_exact,,,,kit,en,Grooming;Sexual,mild
minnayang,not_exact,,,,ay,en,Disney,mild
swag-pizza,not_exact,,,,swag,en,Disney,none
quezanator,not_exact,,,,ana,en,Sexual,mild
KDjackson12345,not_exact,,,,ck,en,Disney,mild
KDjackson03,not_exact,,,,ck,en,Disney,mild
andie2009,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
ivana12,not_exact,,,,ana,en,Sexual,mild
Killerbunny,not_exact,,,,kil,en,Bullying,mild,killer,en,Bullying,mild,kill,en,Bullying,mild
youngblood317,not_exact,,,,blood,en,Violence,mild
Hooman08,not_exact,,,,hoo,en,Vulgarity,mild
ariana_lol,not_exact,,,,ana,en,Sexual,mild
Angry BIrds Rock,not_exact,,,,ck,en,Disney,mild
dumbness106,not_exact,,,,dumb,en,Bullying,mild
King Barris,not_exact,,,,bar,en,Bullying,mild
joindog,not_exact,,,,dog,en,Vulgarity,mild
Rickster3rd,not_exact,,,,ck,en,Disney,mild
CrisRonDosSanAve,not_exact,,,,ana,en,Sexual,mild
MsJackSparrow,not_exact,,,,ck,en,Disney,mild
iSkittles,not_exact,,,,kit,en,Grooming;Sexual,mild
Moody Rock,not_exact,,,,ck,en,Disney,mild
LoneRanger333,not_exact,,,,loner,en,Bullying;Harm-Abuse,mild
obeyslimmrozzzay,not_exact,,,,ay,en,Disney,mild
valentina arenas,not_exact,,,,ale,en,Alcohol-Drug,mild
lnm525,not_exact,,,,ln,en,Disney,none
houseofM85,not_exact,,,,house,en,PII,mild
aim,exact,en,PII,mild
nick8844,not_exact,,,,ck,en,Disney,mild
Craftsman1923,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
dogloveriesha123,not_exact,,,,dog,en,Vulgarity,mild
new display name,not_exact,,,,ay,en,Disney,mild
amandaapplebloom,not_exact,,,,pleb,en,Vulgarity,mild
adoeistray,not_exact,,,,ay,en,Disney,mild
NeeSlapper 0.0,not_exact,,,,ees,en,Alcohol-Drug,mild
newyorkyankees1,not_exact,,,,ees,en,Alcohol-Drug,mild
jenisenln,not_exact,,,,ln,en,Disney,none
loneranger08,not_exact,,,,loner,en,Bullying;Harm-Abuse,mild
Loneranger123,not_exact,,,,loner,en,Bullying;Harm-Abuse,mild
axeracer,not_exact,,,,axe,en,Violence,mild
kittymama8595,not_exact,,,,kit,en,Grooming;Sexual,mild
disneychick13,not_exact,,,,hick,en,Bigotry-Racism,mild,ck,en,Disney,mild
DarthWard,not_exact,,,,dart,en,Alcohol-Drug,mild
lachininskaya,not_exact,,,,ay,en,Disney,mild
pswags,not_exact,,,,swag,en,Disney,none
Alex01209,not_exact,,,,ale,en,Alcohol-Drug,mild
Birdiewilkins,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
JJ SWAGGER #1,not_exact,,,,swag,en,Disney,none
superdart123,not_exact,,,,dart,en,Alcohol-Drug,mild
NayeliMarie,not_exact,,,,ay,en,Disney,mild
rock234567,not_exact,,,,ck,en,Disney,mild
Alexart21,not_exact,,,,ale,en,Alcohol-Drug,mild
babywolfz93,not_exact,,,,baby,en,Grooming,mild
rjswaggerpolo90,not_exact,,,,swag,en,Disney,none
hayror,not_exact,,,,ay,en,Disney,mild
mydogprincess,not_exact,,,,dog,en,Vulgarity,mild
swagalldayeveryday247,not_exact,,,,ay,en,Disney,mild,swag,en,Disney,none
See it my way,not_exact,,,,ay,en,Disney,mild
jack sparrow0958,not_exact,,,,ck,en,Disney,mild
lil spig,not_exact,,,,pig,en,Vulgarity,mild
dayanna301,not_exact,,,,ay,en,Disney,mild
mickey to $moove gen cash,not_exact,,,,ck,en,Disney,mild
scullzero,not_exact,,,,zero,en,Vulgarity,mild
tickle kitty,not_exact,,,,kit,en,Grooming;Sexual,mild,ck,en,Disney,mild
bobomarana,not_exact,,,,bom,en,Harm-Abuse;Threats,mild,ana,en,Sexual,mild
DisneyJetpack,not_exact,,,,ck,en,Disney,mild
cupcakeaholic,not_exact,,,,lic,en,Sexual,mild
CJpetersen,not_exact,,,,peter,en,Microsoft,mild
D infinity Rocks,not_exact,,,,ck,en,Disney,mild
aholloway,not_exact,,,,ay,en,Disney,mild
AlexSquid,not_exact,,,,ale,en,Alcohol-Drug,mild
princygirl123,not_exact,,,,irl,en,Grooming;PII,mild
disneyrocks219,not_exact,,,,ck,en,Disney,mild
SwaggaHolic234,not_exact,,,,lic,en,Sexual,mild,swag,en,Disney,none
swordartonline,not_exact,,,,tonline,en,Disney;PII,mild,dart,en,Alcohol-Drug,mild
alex17v17,not_exact,,,,ale,en,Alcohol-Drug,mild
Cherry_pie,not_exact,,,,cherry,en,Grooming;Sexual,mild
MU ROCKS09,not_exact,,,,ck,en,Disney,mild
sapper05,not_exact,,,,sap,en,Vulgarity,mild
the_lone_hooey,not_exact,,,,hoo,en,Vulgarity,mild
mickeyfan123,not_exact,,,,ck,en,Disney,mild
Rockmanchill,not_exact,,,,ck,en,Disney,mild
stickpotato10121,not_exact,,,,stick,en,Sexual,mild,ck,en,Disney,mild
NixonJadiel,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
bookgirlie,not_exact,,,,irl,en,Grooming;PII,mild
unipickles12309,not_exact,,,,nip,en,Alcohol-Drug;Disney,mild,ck,en,Disney,mild
zarrajackson5,not_exact,,,,ck,en,Disney,mild
xXmeekmaleXx,not_exact,,,,ale,en,Alcohol-Drug,mild
Rodrix93,not_exact,,,,rod,en,Sexual,mild
mrfunnyjack,not_exact,,,,ck,en,Disney,mild
afootball player,not_exact,,,,ay,en,Disney,mild
Gophersnake5836,not_exact,,,,snake,en,Disney;Sexual,mild
Lilnate909,not_exact,,,,ln,en,Disney,none
Vaccman1993,not_exact,,,,n19,en,Bigotry-Racism;Vulgarity,high
cenanation440,not_exact,,,,ana,en,Sexual,mild
mrswag554,not_exact,,,,swag,en,Disney,none
tacobrodog,not_exact,,,,rod,en,Sexual,mild,dog,en,Vulgarity,mild,taco,en,Disney,none
VishooXD',not_exact,,,,hoo,en,Vulgarity,mild
nathedog,not_exact,,,,dog,en,Vulgarity,mild
capt. Barbossa,not_exact,,,,bar,en,Bullying,mild
diegoariel03624,not_exact,,,,die,en,Disney;Harm-Abuse;Threats,mild
gretalee43,not_exact,,,,ale,en,Alcohol-Drug,mild
